8562,Halta,,Pirojpur,22.600000,90.400002
1532,Haldia SO,,Munshiganj,23.450001,90.324997
4377,Paroikora,,Chittagong,22.246500,91.884201
7512,Itna,,Narail,23.983299,90.783302
7630,Mohammadpur,,Magura,23.166700,89.050003
8233,Batajor,,Barishal,22.900000,90.266701
2234,Duttarbazar,,Mymensingh,24.691700,89.958298
2490,Madan,,Netrakona,24.700001,90.966698
7400,Jessore Sadar,,Jessore,23.154200,89.262497
8212,Chandpasha,,Barishal,23.225000,90.458298
8231,Tarki Bandar,,Barishal,22.900000,90.266701
8541,Sriramkathi,,Pirojpur,22.416700,90.716698
8720,Patharghata,,Barguna,22.033300,89.966698
3843,Dauti,,Noakhali,23.355101,90.523003
3923,Rajapur,,Feni,23.466700,91.150002
7220,Damurhuda,,Chuadanga,23.483299,88.883301
9455,Habinagar,,Satkhira,22.766701,90.400002
1600,Narshingdi Sadar,,Narshingdi,23.927799,90.694397
1831,Jhitka,,Manikganj,23.903700,89.849998
3165,Chandanpur,,Sylhet,24.116699,90.816704
4397,Padua,,Chittagong,22.053301,92.109398
5103,Ruhia,,Thakurgaon,25.016701,89.316704
8213,Madhabpasha,,Barishal,23.225000,90.458298
1311,Dhaka Jute Mills,,Dhaka,23.725000,90.316704
1463,Nagri,,Narayanganj,23.799999,90.561096
1553,Hashara,,Munshiganj,23.658300,89.887497
3403,Ashuganj Share,,Brahmanbaria,24.033300,91.016701
5240,Chrirbandar,,Dinajpur,24.633301,89.512497
5830,Sariakandi,,Bogra,24.883301,89.566704
1219,KhilgaonTSO,,Dhaka,23.751801,90.425400
1541,Kola,,Munshiganj,23.000000,89.099998
3731,Hajirghat,,Lakshmipur,23.507099,90.252403
4350,Fatikchhari,,Chittagong,22.725000,91.767502
5630,Chilmari,,Kurigram,25.549999,89.716698
6570,Badalgachhi,,Naogaon,24.950001,88.900002
8040,Damudhya,,Shariatpur,23.413900,90.220497
8260,Barajalia,,Barishal,22.951000,90.425003
1215,Tejgaon TSO,,Dhaka,23.768700,90.390099
2205,Pearpur,,Mymensingh,23.183300,90.133301
3129,Natun Bazar,,Sylhet,21.530600,91.940300
3921,Dudmukha,,Feni,23.466700,91.150002
5650,Rajibpur,,Kurigram,24.716700,90.516701
8513,Jolagati,,Pirojpur,22.633301,90.066704
4550,Bilaichhari,,Rangamati,22.516701,92.333298
6596,Ahsanganj,,Naogaon,23.891701,89.500000
8001,Angaria,,Shariatpur,22.716700,90.466698
3903,Laskarhat,,Feni,23.266701,91.150002
3941,Shuarbazar,,Feni,22.870100,91.664398
8000,Shariatpur Sadar,,Shariatpur,22.991699,90.391701
8360,Hajirhat,,Bhola,22.969000,90.927597
9412,Jhaudanga,,Satkhira,22.816700,89.050003
1000,Dhaka GPO,,Dhaka,23.729000,90.411201
1223,DilkushaTSO,,Dhaka,23.882200,90.457603
1522,Baligao,,Munshiganj,23.455601,90.466698
3220,Kamalganj,,Moulvibazar,24.383301,91.916702
8630,Dashmina,,Patuakhali,22.583300,90.177803
1803,Mahadebpur,,Manikganj,23.150000,89.133301
3087,jahidpur,,Sunamganj,24.833300,91.650002
3161,Dhaka Dakkhin,,Sylhet,23.216101,91.356903
6540,Patnitala,,Naogaon,25.049999,88.766701
7722,Ratandia,,Rajbari,23.766701,89.500000
5621,Bazarhat,,Kurigram,24.900000,89.400002
8332,Gazaria,,Bhola,23.092501,90.743599
8710,Amtali,,Barguna,22.299999,90.099998
3360,Azmireeganj,,Hobiganj,24.298100,91.259300
5290,Osmanpur,,Dinajpur,23.233299,89.216698
6682,Kashinathpur,,Pabna,23.966700,89.616699
7600,Magura Sadar,,Magura,23.683300,89.103302
7930,Barhamganj,,Madaripur,23.666700,89.708298
8301,Joynagar,,Bhola,23.383301,91.016701
1704,National University,,Gazipur,23.983299,90.400002
5101,Thakurgaon Road,,Thakurgaon,25.016701,89.316704
5440,Kaunia,,Rangpur,24.850000,90.233299
6280,Bagha,,Rajshahi,24.283300,88.866699
6420,Gopalpur U.P.O,,Natore,24.250000,88.983299
1820,Singair,,Manikganj,24.333300,90.033302
7612,Nachol,,Magura,24.733299,88.416702
9270,Chalna Bazar,,Khulna,22.483299,89.516701
1951,Kochua,,Tangail,24.666700,88.883301
3107,Jalalabad,,Sylhet,24.066700,90.916702
4388,Bazalia,,Chittagong,22.075600,92.051399
9291,Amadee,,Khulna,22.766701,89.419197
9302,Rangdia,,IBH WAs Here,22.852100,89.800003
3175,Churkai,,Sylhet,24.816700,92.116699
3841,Nandiapara,,Noakhali,23.355101,90.523003
