OL1,Oldham,England,Greater Manchester,53.540501,-2.118300
WF9,South Elmsall,England,West Yorkshire,53.597099,-1.280300
PA38,Auchindarroch,Scotland,Highland,56.593201,-5.332600
TD13,Cove,Scotland,Scottish Borders,55.931499,-2.375100
LL52,Pentrefelin,Wales,Gwynedd,52.920700,-4.253100
M61,Manchester,England,,53.480900,-2.237400
EX38,St Giles in the Wood,England,Devon,50.931099,-4.168900
TN14,Hazelwood,England,Greater London,51.302700,0.133500
NR34,Beccles,England,Suffolk,52.453499,1.564000
DY10,Harvington,England,Hereford and Worcester,52.386101,-2.224500
HU18,Mappleton,England,E Riding of Yorkshire,53.876900,-0.136600
CH31,Wirral,England,,53.329700,-3.098900
HP17,Great Kimble,England,Buckinghamshire,51.759701,-0.822100
CA4,Cumrew,England,Cumbria,54.846298,-2.701000
NR29,Ludham,England,Norfolk,52.709900,1.535100
SE27,Tulse Hill,England,Greater London,51.431599,-0.102700
KY12,Wellwood,Scotland,Fife,56.117401,-3.534500
CA10,Little Strickland,England,Cumbria,54.567402,-2.674100
HR9,Glewstone,England,Hereford and Worcester,51.922199,-2.535000
NR25,Hempstead,England,Norfolk,52.883301,1.116700
LS19,Yeadon,England,West Yorkshire,53.864399,-1.687400
NE8,Gateshead,England,Tyne and Wear,54.962101,-1.601700
SW17,Tooting Bec,England,Greater London,51.430698,-0.164700
RG8,Tidmarsh,England,Berkshire,51.468700,-1.087000
GU9,Runfold,England,Surrey,51.209900,-0.797300
RH3,Betchworth,England,Surrey,51.233700,-0.266500
WF12,Dewsbury,England,West Yorkshire,53.690800,-1.629100
EH31,Gullane,Scotland,East Lothian,56.035400,-2.829500
PA4,Inchinnan,Scotland,Renfrewshire,55.889900,-4.438400
SA13,Abergwynfi,Wales,Neath Port Talbot,51.653599,-3.602600
CM5,Shelley,England,Essex,51.721199,0.247400
OX49,Watlington,England,Oxfordshire,51.643299,-1.004500
BT35,Newtownhamilton,Northern Ireland,County Armagh,54.183300,-6.583300
SR9,Sunderland,England,,54.904598,-1.382200
HP15,Great Kingshill,England,Buckinghamshire,51.658600,-0.711100
RG20,Welford,England,Berkshire,51.457298,-1.411300
NW10,Church End,England,Greater London,51.541199,-0.247700
UB2,Norwood Green,England,Greater London,51.495399,-0.376300
EH19,Bonnyrigg,Scotland,Midlothian,55.873299,-3.105100
PA17,Upper Skelmorlie,Scotland,North Ayrshire,55.869499,-4.884700
PO10,Southbourne,England,West Sussex,50.853001,-0.907700
ME3,Wainscott,England,Kent,51.412498,0.512700
HU2,Hull,England,"Yorkshire, East (North Humberside)",53.744598,-0.335300
UB4,Yeading,England,Greater London,51.527802,-0.398400
G82,Renton,Scotland,West Dunbart,55.972000,-4.584000
KW13,Craigtown,Scotland,Highland,58.457001,-3.897000
BN8,South Common,England,East Sussex,50.900700,0.077800
PO32,Osborne,England,Isle of Wight,50.750702,-1.275000
NN5,Duston,England,Northamptonshire,52.250599,-0.947800
BH15,Longfleet,England,Poole,50.716702,-2.000000
OL5,Mossley,England,Greater Manchester,53.514500,-2.034600
TS28,Wingate,England,County Durham,54.732399,-1.379000
KA19,Tairlaw,Scotland,South Ayrshire,55.324299,-4.649400
KA24,Blairpark,Scotland,North Ayrshire,55.709599,-4.715900
HS9,Eolaigearraidh,Scotland,Western Isles,56.972099,-7.472800
CF95,Castle Community,Wales,,51.481201,-3.171000
LE10,Copston Magna,England,Warwickshire,52.513901,-1.341200
BS26,Tarnock,England,Somerset,51.275501,-2.867300
BA3,Camerton,England,Bristol Avon,51.271900,-2.478400
CM98,Springfield,England,Essex County,51.747799,0.511200
FY1,Blackpool,England,Lancashire,53.816700,-3.050000
B16,Birmingham,England,West Midlands,52.476799,-1.934100
FK3,Grangemouth,Scotland,Falkirk,56.011398,-3.721800
TQ6,Stoke Fleming,England,Devon,50.325100,-3.598600
LN6,Whisby,England,Lincolnshire,53.200001,-0.650000
WA14,Dunham Town,England,Greater Manchester,53.388000,-2.354600
PL3,Crabtree,England,Devon,50.387901,-4.127100
PA3,Linwood,England,Renfrewshire,55.851601,-4.446000
CR5,Coulsdon,England,Greater London,51.320000,-0.140900
B21,Handsworth,England,West Midlands,52.506401,-1.940600
NG3,Nottingham,England,Nottinghamshire,52.953602,-1.150500
YO14,Hunmanby,England,North Yorkshire,54.179600,-0.320100
B30,Stirchley,England,West Midlands,52.416698,-1.916700
DA6,Bexleyheath,England,Greater London,51.462898,0.139400
M2,Manchester,England,Greater Manchester,53.480900,-2.237400
NE99,Newcastle upon Tyne (PO Boxes),England,Tyne and Wear,54.965801,-1.605800
IP14,Little Finborough,England,Suffolk,52.158100,0.958900
IP17,Rendham,England,Suffolk,52.228699,1.439000
NW11,North End,England,Greater London,51.578499,-0.197600
BT66,Waringstown,Northern Ireland,County Armagh,54.434299,-6.299300
AB42,Inverquhomery,Scotland,Aberdeenshire,57.478500,-1.928600
AB16,Aberdeen,Scotland,Aberdeenshire,57.160000,-2.156700
CA3,Stanwix,England,Cumbria,54.905701,-2.941300
CM8,Silver End,England,Essex,51.847301,0.624000
NE45,Corbridge,England,Northumberland,54.973598,-2.018000
