59336 CEDEX,Tourcoing,Nord-Pas-de-Calais,Nord,50.723900,3.161200
20502 CEDEX 5,Ajaccio,Corse,Corse-du-Sud,41.927200,8.734600
30007 CEDEX 4,Nîmes,Languedoc-Roussillon,Gard,43.833302,4.350000
19460,Naves,Limousin,Corrèze,45.313999,1.767100
31270,Cugnaux,Midi-Pyrénées,Haute-Garonne,43.536400,1.344300
59053 CEDEX 1,Roubaix,Nord-Pas-de-Calais,Nord,50.694199,3.174600
41230,Soings-en-Sologne,Centre,Loir-et-Cher,47.412899,1.524500
91347 CEDEX,Massy,Île-de-France,Essonne,48.726898,2.283000
17130,Chartuzac,Poitou-Charentes,Charente-Maritime,45.339699,-0.420000
25203 CEDEX,Montbéliard,Franche-Comté,Doubs,47.516701,6.800000
93210,Saint-Denis,Île-de-France,Seine-Saint-Denis,48.933300,2.366700
11876 CEDEX 9,Carcassonne,Languedoc-Roussillon,Aude,43.216702,2.350000
13413 CEDEX 20,Marseille,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.296902,5.381100
26953 CEDEX 9,Valence,Rhône-Alpes,Drôme,44.933300,4.900000
39201 CEDEX,Saint-Claude,Franche-Comté,Jura,46.386799,5.864700
13560,Sénas,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,43.743801,5.078000
31079 CEDEX 5,Toulouse,Midi-Pyrénées,Haute-Garonne,43.604301,1.443700
84380,Mazan,Provence-Alpes-Côte d'Azur,Vaucluse,44.056801,5.127500
68703 CEDEX,Cernay,Alsace,Haut-Rhin,47.809700,7.177000
60660,Mello,Picardie,Oise,49.272900,2.364500
26008 CEDEX,Valence,Rhône-Alpes,Drôme,44.933300,4.900000
74550,Orcier,Rhône-Alpes,Haute-Savoie,46.312099,6.490300
10089 CEDEX,Troyes,Champagne-Ardenne,Aube,48.299999,4.083300
39200,Coiserette,Franche-Comté,Jura,46.342499,5.834200
77423 CEDEX 2,Marne-la-Vallée,Île-de-France,Seine-et-Marne,48.833302,2.633300
94023 CEDEX,Créteil,Île-de-France,Val-de-Marne,48.783298,2.466700
44460,Fégréac,Pays de la Loire,Loire-Atlantique,47.584801,-2.044100
67145 CEDEX,Barr,Alsace,Bas-Rhin,48.407600,7.448700
18002 CEDEX,Bourges,Centre,Cher,47.083302,2.400000
75465 CEDEX 10,Paris 10,Île-de-France,Paris,48.870899,2.356100
91388 CEDEX,Chilly-Mazarin,Île-de-France,Essonne,48.714901,2.316400
91460,Marcoussis,Île-de-France,Essonne,48.640301,2.238600
42111,La Valla-sur-Rochefort,Rhône-Alpes,Loire,45.750000,3.850000
69310,Pierre-Bénite,Rhône-Alpes,Rhône,45.700901,4.825100
14023 CEDEX 9,Caen,Basse-Normandie,Calvados,49.185902,-0.359100
50651 CEDEX,Cherbourg-Octeville,Basse-Normandie,Manche,49.639801,-1.616400
91196 CEDEX,Gif-sur-Yvette,Île-de-France,Essonne,48.683300,2.133300
62452 CEDEX,Bapaume,Nord-Pas-de-Calais,Pas-de-Calais,50.103802,2.849700
44480,Donges,Pays de la Loire,Loire-Atlantique,47.318199,-2.075400
31027 CEDEX 3,Toulouse,Midi-Pyrénées,Haute-Garonne,43.604301,1.443700
49412 CEDEX,Saumur,Pays de la Loire,Maine-et-Loire,47.266701,-0.083300
17137,L'Houmeau,Poitou-Charentes,Charente-Maritime,46.194099,-1.185200
41931 CEDEX 9,Blois,Centre,Loir-et-Cher,47.583302,1.333300
45401 CEDEX,Fleury-les-Aubrais,Centre,Loiret,47.933300,1.918100
70102 CEDEX,Gray,Franche-Comté,Haute-Saône,47.445801,5.592200
90013 CEDEX,Belfort,Franche-Comté,Territoire de Belfort,47.633301,6.866700
27820,Chennebrun,Haute-Normandie,Eure,48.679401,0.782800
79099 CEDEX 9,Niort,Poitou-Charentes,Deux-Sèvres,46.323101,-0.458800
38024 CEDEX 1,Grenoble,Rhône-Alpes,Isère,45.166698,5.716700
69100,Villeurbanne,Rhône-Alpes,Rhône,45.766701,4.883300
33038 CEDEX,Bordeaux,Aquitaine,Gironde,44.840401,-0.580500
